Null display is "<null>".
      full_name       | len 
 ANN         |     1
 DIANE       |     1
 ALICE       |     1
 HEATHER     |     1
 TERESA      |     1
 GLORIA      |     1
 JEAN        |     1
 KATHERINE   |     1
 JOAN        |     1
 ASHLEY      |     1
 JANICE      |     1
 CHRISTINA   |     1
 KATHY       |     1
 THERESA     |     1
 TAMMY       |     1
 JANE        |     1
 RACHEL      |     1
 MARILYN     |     1
 KATHRYN     |     1
 ANNE        |     1
 JACQUELINE  |     1
 JULIA       |     1
 TINA        |     1
 NORMA       |     1
 ANNIE       |     1
 LILLIAN     |     1
 CRYSTAL     |     1
 GLADYS      |     1
 RITA        |     1
 DAWN        |     1
 THELMA      |     1
 SHANNON     |     1
 SHEILA      |     1
 ELAINE      |     1
 MARJORIE    |     1
 CARRIE      |     1
 CHARLOTTE   |     1
 MONICA      |     1
 PAULINE     |     1
 EMMA        |     1
 RHONDA      |     1
 HAZEL       |     1
 AMBER       |     1
 EVA         |     1
 APRIL       |     1
 JAMIE       |     1
 JOANNE      |     1
 ELEANOR     |     1
 MARY        |     1
 DANIELLE    |     1
 MEGAN       |     1
 SUZANNE     |     1
 GAIL        |     1
 BERTHA      |     1
 DARLENE     |     1
 VERONICA    |     1
 GERALDINE   |     1
 LAUREN      |     1
 CATHY       |     1
 JOANN       |     1
 LORRAINE    |     1
 SALLY       |     1
 REGINA      |     1
 ERICA       |     1
 BEATRICE    |     1
 AUDREY      |     1
 ANNETTE     |     1
 MARION      |     1
 STACY       |     1
 IDA         |     1
 VIVIAN      |     1
 ROBERTA     |     1
 BRITTANY    |     1
 MELANIE     |     1
 LORETTA     |     1
 JEANETTE    |     1
 LAURIE      |     1
 KATIE       |     1
 JEANNE      |     1
 ROSEMARY    |     1
 TONYA       |     1
 ELLA        |     1
 STACEY      |     1
 WILMA       |     1
 GINA        |     1
 AGNES       |     1
 VERA        |     1
 CHARLENE    |     1
 MELINDA     |     1
 PEARL       |     1
 ARLENE      |     1
 MAUREEN     |     1
 ALLISON     |     1
 GEORGIA     |     1
 CONSTANCE   |     1
 JACKIE      |     1
 MARLENE     |     1
 GLENDA      |     1
 LYDIA       |     1
 VIOLA       |     1
 STELLA      |     1
 CAROLINE    |     1
 DORA        |     1
 MATTIE      |     1
 MAXINE      |     1
 IRMA        |     1
 MABEL       |     1
 LENA        |     1
 PATSY       |     1
 HILDA       |     1
 NORA        |     1
 MARGIE      |     1
 NINA        |     1
 LEAH        |     1
 KAY         |     1
 PRISCILLA   |     1
 NAOMI       |     1
 CAROLE      |     1
 BRANDY      |     1
 OLGA        |     1
 DIANNE      |     1
 TRACEY      |     1
 LEONA       |     1
 FELICIA     |     1
 SONIA       |     1
 MIRIAM      |     1
 VELMA       |     1
 KRISTINA    |     1
 MAE         |     1
 DAISY       |     1
 ERIKA       |     1
 JAMES       |     1
 MICHAEL     |     1
 WILLIAM     |     1
 DAVID       |     1
 RICHARD     |     1
 CHARLES     |     1
 THOMAS      |     1
 DANIEL      |     1
 PAUL        |     1
 MARK        |     1
 DONALD      |     1
 EDWARD      |     1
 BRIAN       |     1
 RONALD      |     1
 ANTHONY     |     1
 JASON       |     1
 MATTHEW     |     1
 GARY        |     1
 LARRY       |     1
 FRANK       |     1
 ANDREW      |     1
 RAYMOND     |     1
 JOSHUA      |     1
 WALTER      |     1
 PATRICK     |     1
 HAROLD      |     1
 DOUGLAS     |     1
 CARL        |     1
 ARTHUR      |     1
 RYAN        |     1
 JUAN        |     1
 JACK        |     1
 ALBERT      |     1
 GERALD      |     1
 SAMUEL      |     1
 RALPH       |     1
 LAWRENCE    |     1
 NICHOLAS    |     1
 BENJAMIN    |     1
 BRANDON     |     1
 HARRY       |     1
 WAYNE       |     1
 RANDY       |     1
 HOWARD      |     1
 CARLOS      |     1
 MARTIN      |     1
 CRAIG       |     1
 SHAWN       |     1
 CLARENCE    |     1
 SEAN        |     1
 EARL        |     1
 ANTONIO     |     1
 DANNY       |     1
 BRYAN       |     1
 STANLEY     |     1
 LEONARD     |     1
 DALE        |     1
 MANUEL      |     1
 NORMAN      |     1
 ALLEN       |     1
 MARVIN      |     1
 TRAVIS      |     1
 CHAD        |     1
 JACOB       |     1
 ALFRED      |     1
 FRANCIS     |     1
 BRADLEY     |     1
 RAY         |     1
 BARRY       |     1
 BERNARD     |     1
 MARIO       |     1
 FRANCISCO   |     1
 MARCUS      |     1
 MICHEAL     |     1
 OSCAR       |     1
 JAY         |     1
 CALVIN      |     1
 ALEX        |     1
 WARREN      |     1
 DARRELL     |     1
 ALVIN       |     1
 DEAN        |     1
 DAN         |     1
 HERMAN      |     1
 MAURICE     |     1
 SHANE       |     1
 RICARDO     |     1
 SAM         |     1
 RAMON       |     1
 CHARLIE     |     1
 MARC        |     1
 REGINALD    |     1
 ANGEL       |     1
 EDGAR       |     1
 RAUL        |     1
 DUANE       |     1
 FRANKLIN    |     1
 ANDRE       |     1
 BRAD        |     1
 GABRIEL     |     1
 ROLAND      |     1
 ARNOLD      |     1
 HARVEY      |     1
 JARED       |     1
 KARL        |     1
 CLAUDE      |     1
 DARRYL      |     1
 JAMIE       |     1
 CHRISTIAN   |     1
 JAVIER      |     1
 FERNANDO    |     1
 MATHEW      |     1
 DARREN      |     1
 LANCE       |     1
 CLAYTON     |     1
 MAX         |     1
 DWAYNE      |     1
 JORDAN      |     1
 IAN         |     1
 JAIME       |     1
 CASEY       |     1
 ALFREDO     |     1
 ALBERTO     |     1
 DAVE        |     1
 IVAN        |     1
 JULIAN      |     1
 WILLARD     |     1
 DARYL       |     1
 ANDY        |     1
 MARION      |     1
 TRACY       |     1
 TERRANCE    |     1
 EDUARDO     |     1
 WADE        |     1
 AUSTIN      |     1
 KEITH       |     0
 DWIGHT      |     0
 WILLIE      |     0
 RUTH        |     0
 RUBEN       |     0
 BRETT       |     0
 ROY         |     0
 JOSEPHINE   |     0
 FELIX       |     0
 BRUCE       |     0
 CHRISTINE   |     0
 ETHEL       |     0
 ELLEN       |     0
 JUDITH      |     0
 SHIRLEY     |     0
 FRED        |     0
 LESLIE      |     0
 BILLY       |     0
 ESTHER      |     0
 STEVE       |     0
 LOUIS       |     0
 SHERRY      |     0
 KIM         |     0
 JEREMY      |     0
 MILDRED     |     0
 JIMMIE      |     0
 MILTON      |     0
 DEBBIE      |     0
 EUGENE      |     0
 LESLIE      |     0
 EDITH       |     0
 LUCILLE     |     0
 EVERETT     |     0
 RUSSELL     |     0
 BOBBY       |     0
 VICTOR      |     0
 BEN         |     0
 ERNEST      |     0
 WENDY       |     0
 PHILLIP     |     0
 MICHELE     |     0
 TODD        |     0
 JESSE       |     0
 CHESTER     |     0
 CHERYL      |     0
 JILL        |     0
 ERIN        |     0
 CECIL       |     0
 RENE        |     0
 DOROTHY     |     0
 PHILIP      |     0
 CHRIS       |     0
 LYNN        |     0
 JOHNNY      |     0
 HELEN       |     0
 JIMMY       |     0
 ELMER       |     0
 DOLORES     |     0
 BERNICE     |     0
 KEN         |     0
 YVONNE      |     0
 BOB         |     0
 JUNE        |     0
 CINDY       |     0
 TONY        |     0
 FLORENCE    |     0
 LUIS        |     0
 CONNIE      |     0
 RENEE       |     0
 MIKE        |     0
 RON         |     0
 MITCHELL    |     0
 HOLLY       |     0
 EVELYN      |     0
 JENNIFER    |     0
 PERRY       |     0
 PEGGY       |     0
 RODNEY      |     0
 CURTIS      |     0
 KIRK        |     0
 KRISTEN     |     0
 ROBIN       |     0
 EMILY       |     0
 SUE         |     0
 ELSIE       |     0
 BETH        |     0
 SERGIO      |     0
 VICKI       |     0
 PHYLLIS     |     0
 LOIS        |     0
 KIMBERLY    |     0
 EILEEN      |     0
 TERRI       |     0
 GERTRUDE    |     0
 LUCY        |     0
 VINCENT     |     0
 GLENN       |     0
 JEFFERY     |     0
 FREDDIE     |     0
 JEFF        |     0
 KRISTIN     |     0
 JESSIE      |     0
 RUBY        |     0
 CORY        |     0
 TERRENCE    |     0
 WILLIE      |     0
 LEE         |     0
 BESSIE      |     0
 DELORES     |     0
 MELVIN      |     0
 ERIK        |     0
 KYLE        |     0
 JOHNNIE     |     0
 COLLEEN     |     0
 SIDNEY      |     0
 BONNIE      |     0
 JOY         |     0
 JESUS       |     0
 HERBERT     |     0
 LILLIE      |     0
 LOUISE      |     0
 FREDERICK   |     0
 LORI        |     0
 IRENE       |     0
 NELLIE      |     0
 MINNIE      |     0
 NEIL        |     0
 HEIDI       |     0
 JOEL        |     0
 EDWIN       |     0
 DON         |     0
 COURTNEY    |     0
 DENISE      |     0
 EDDIE       |     0
 RICKY       |     0
 TROY        |     0
 JO          |     0
 VICKIE      |     0
 DORIS       |     0
 TERRY       |     0
 JESSIE      |     0
 JULIE       |     0
 BYRON       |     0
 BEVERLY     |     0
 MYRTLE      |     0
 SETH        |     0
 CHRISTY     |     0
 JUDY        |     0
 LEROY       |     0
 BETTY       |     0
 GWENDOLYN   |     0
 JENNIE      |     0
 CLINTON     |     0
 TED         |     0
 THEODORE    |     0
 NICOLE      |     0
 CLIFFORD    |     0
 PENNY       |     0
 MIGUEL      |     0
 MORRIS      |     0
 TYRONE      |     0
 JIM         |     0
 TOM         |     0
 CLIFTON     |     0
 BILLIE      |     0
 LONNIE      |     0
 JON         |     0
 RONNIE      |     0
 JENNY       |     0
 BILL        |     0
 LLOYD       |     0
 TOMMY       |     0
 LEON        |     0
 BECKY       |     0
 BOBBIE      |     0
 VIOLET      |     0
 DEREK       |     0
 TONI        |     0
 MISTY       |     0
 KENT        |     0
 SHELLY      |     0
 CODY        |     0
 KELLY       |     0
 SHERRI      |     0
 JEROME      |     0
 FLOYD       |     0
 JOHN        |     0
 ROBERT      |     0
 LEO         |     0
 JULIO       |     0
 TIM         |     0
 WESLEY      |     0
 GORDON      |     0
 JOSEPH      |     0
 KELLY       |     0
 CHRISTOPHER |     0
 GREG        |     0
 JORGE       |     0
 DUSTIN      |     0
 PEDRO       |     0
 GEORGE      |     0
 KENNETH     |     0
 STEVEN      |     0
 DERRICK     |     0
 KURT        |     0
 LEWIS       |     0
 JOYCE       |     0
 KEVIN       |     0
 COREY       |     0
 MICHELLE    |     0
 NELSON      |     0
 TIMOTHY     |     0
 JOSE        |     0
 VERNON      |     0
 JEFFREY     |     0
 ROBERTO     |     0
 SCOTT       |     0
 ERIC        |     0
 STEPHEN     |     0
 CLYDE       |     0
 GLEN        |     0
 GREGORY     |     0
 HECTOR      |     0
 JERRY       |     0
 DENNIS      |     0
 GUY         |     0
 ENRIQUE     |     0
 PETER       |     0
 HUGH        |     0
 RICK        |     0
 HENRY       |     0
 LESTER      |     0
 BRENT       |     0
 ROSS        |     0
 ROGER       |     0
 JOE         |     0
 VIRGIL      |     0
 TYLER       |     0
 GILBERT     |     0
 ROSE        |     0
 JUSTIN      |     0
 TERRY       |     0
 GENE        |     0
(599 rows)

   sum    
----------
 19036.04
(1 row)

