Null display is "<null>".
 First Name  |  Last Name   
 GROOVE FICTION              |        0.99 |            13.99 |         15
 GROSSE WONDERFUL            |        4.99 |            19.99 |          5
 GROUNDHOG UNCUT             |        4.99 |            26.99 |          6
 GUMP DATE                   |        4.99 |            12.99 |          3
 GUN BONNIE                  |        0.99 |            27.99 |         29
 GUNFIGHT MOON               |        0.99 |            16.99 |         18
 GUNFIGHTER MUSSOLINI        |        2.99 |             9.99 |          4
 GUYS FALCON                 |        4.99 |            20.99 |          5
 HALF OUTFIELD               |        2.99 |            25.99 |          9
 HALL CASSIDY                |        4.99 |            13.99 |          3
 HALLOWEEN NUTS              |        2.99 |            19.99 |          7
 HAMLET WISDOM               |        2.99 |            21.99 |          8
 HANDICAP BOONDOCK           |        0.99 |            28.99 |         30
 HANGING DEEP                |        4.99 |            18.99 |          4
 HANKY OCTOBER               |        2.99 |            26.99 |         10
 HANOVER GALAXY              |        4.99 |            21.99 |          5
 HAPPINESS UNITED            |        2.99 |            23.99 |          9
 HARDLY ROBBERS              |        2.99 |            15.99 |          6
 HAROLD FRENCH               |        0.99 |            10.99 |         12
 HARPER DYING                |        0.99 |            15.99 |         17
 HARRY IDAHO                 |        4.99 |            18.99 |          4
 HATE HANDICAP               |        0.99 |            26.99 |         28
 HAUNTED ANTITRUST           |        4.99 |            13.99 |          3
 HAUNTING PIANIST            |        0.99 |            22.99 |         24
 HAWK CHILL                  |        0.99 |            12.99 |         14
 HEAD STRANGER               |        4.99 |            28.99 |          6
 HEARTBREAKERS BRIGHT        |        4.99 |             9.99 |          3
 HEAVEN FREEDOM              |        2.99 |            19.99 |          7
 HEAVENLY GUN                |        4.99 |            13.99 |          3
 HEAVYWEIGHTS BEAST          |        4.99 |            25.99 |          6
 HEDWIG ALTER                |        2.99 |            16.99 |          6
 HELLFIGHTERS SIERRA         |        2.99 |            23.99 |          9
 HIGH ENCINO                 |        2.99 |            23.99 |          9
 HIGHBALL POTTER             |        0.99 |            10.99 |         12
 HILLS NEIGHBORS             |        0.99 |            29.99 |         31
 HOBBIT ALIEN                |        0.99 |            27.99 |         29
 HOCUS FRIDA                 |        2.99 |            19.99 |          7
 HOLES BRANNIGAN             |        4.99 |            27.99 |          6
 HOLIDAY GAMES               |        4.99 |            10.99 |          3
 HOLLOW JEOPARDY             |        4.99 |            25.99 |          6
 HOLLYWOOD ANONYMOUS         |        0.99 |            29.99 |         31
 HOLOCAUST HIGHBALL          |        0.99 |            12.99 |         14
 HOLY TADPOLE                |        0.99 |            20.99 |         22
 HOME PITY                   |        4.99 |            15.99 |          4
 HOMEWARD CIDER              |        0.99 |            19.99 |         21
 HOMICIDE PEACH              |        2.99 |            21.99 |          8
 HONEY TIES                  |        0.99 |            29.99 |         31
 HOOK CHARIOTS               |        0.99 |            23.99 |         25
 HOOSIERS BIRDCAGE           |        2.99 |            12.99 |          5
 HOPE TOOTSIE                |        2.99 |            22.99 |          8
 HORN WORKING                |        2.99 |            23.99 |          9
 HORROR REIGN                |        0.99 |            25.99 |         27
 HOTEL HAPPINESS             |        4.99 |            28.99 |          6
 HOURS RAGE                  |        0.99 |            14.99 |         16
 HOUSE DYNAMITE              |        2.99 |            13.99 |          5
 HUMAN GRAFFITI              |        2.99 |            22.99 |          8
 HUNCHBACK IMPOSSIBLE        |        4.99 |            28.99 |          6
 HUNGER ROOF                 |        0.99 |            21.99 |         23
 HUNTER ALTER                |        2.99 |            21.99 |          8
 HUNTING MUSKETEERS          |        2.99 |            24.99 |          9
 HURRICANE AFFAIR            |        2.99 |            11.99 |          5
 HUSTLER PARTY               |        4.99 |            22.99 |          5
 HYDE DOCTOR                 |        2.99 |            11.99 |          5
 HYSTERICAL GRAIL            |        4.99 |            19.99 |          5
 ICE CROSSING                |        2.99 |            28.99 |         10
 IDAHO LOVE                  |        2.99 |            25.99 |          9
 IDENTITY LOVER              |        2.99 |            12.99 |          5
 IDOLS SNATCHERS             |        2.99 |            29.99 |         11
 IGBY MAKER                  |        4.99 |            12.99 |          3
 ILLUSION AMELIE             |        0.99 |            15.99 |         17
 IMAGE PRINCESS              |        2.99 |            17.99 |          7
 IMPACT ALADDIN              |        0.99 |            20.99 |         22
 IMPOSSIBLE PREJUDICE        |        4.99 |            11.99 |          3
 INCH JET                    |        4.99 |            18.99 |          4
 INDEPENDENCE HOTEL          |        0.99 |            21.99 |         23
 INDIAN LOVE                 |        0.99 |            26.99 |         28
 INFORMER DOUBLE             |        4.99 |            23.99 |          5
 INNOCENT USUAL              |        4.99 |            26.99 |          6
 INSECTS STONE               |        0.99 |            14.99 |         16
 INSIDER ARIZONA             |        2.99 |            17.99 |          7
 INSTINCT AIRPORT            |        2.99 |            21.99 |          8
 INTENTIONS EMPIRE           |        2.99 |            13.99 |          5
 INTERVIEW LIAISONS          |        4.99 |            17.99 |          4
 INTOLERABLE INTENTIONS      |        4.99 |            20.99 |          5
 INTRIGUE WORST              |        0.99 |            10.99 |         12
 INVASION CYCLONE            |        2.99 |            12.99 |          5
 IRON MOON                   |        4.99 |            27.99 |          6
 ISHTAR ROCKETEER            |        4.99 |            24.99 |          6
 ISLAND EXORCIST             |        2.99 |            23.99 |          9
 ITALIAN AFRICAN             |        4.99 |            24.99 |          6
 JACKET FRISCO               |        2.99 |            16.99 |          6
 JADE BUNCH                  |        2.99 |            21.99 |          8
 JAPANESE RUN                |        0.99 |            29.99 |         31
 JASON TRAP                  |        2.99 |             9.99 |          4
 JAWBREAKER BROOKLYN         |        0.99 |            15.99 |         17
 JAWS HARRY                  |        2.99 |            10.99 |          4
 JEDI BENEATH                |        0.99 |            12.99 |         14
 JEEPERS WEDDING             |        2.99 |            29.99 |         11
 JEKYLL FROGMEN              |        2.99 |            22.99 |          8
 JEOPARDY ENCINO             |        0.99 |            12.99 |         14
 JERICHO MULAN               |        2.99 |            29.99 |         11
 JERK PAYCHECK               |        2.99 |            13.99 |          5
 JERSEY SASSY                |        4.99 |            16.99 |          4
 JET NEIGHBORS               |        4.99 |            14.99 |          4
 JINGLE SAGEBRUSH            |        4.99 |            29.99 |          7
 JOON NORTHWEST              |        0.99 |            23.99 |         25
 JUGGLER HARDLY              |        0.99 |            14.99 |         16
 JUMANJI BLADE               |        2.99 |            13.99 |          5
 JUMPING WRATH               |        0.99 |            18.99 |         20
 JUNGLE CLOSER               |        0.99 |            11.99 |         13
 KANE EXORCIST               |        0.99 |            18.99 |         20
 KARATE MOON                 |        0.99 |            21.99 |         23
 KENTUCKIAN GIANT            |        2.99 |            10.99 |          4
 KICK SAVANNAH               |        0.99 |            10.99 |         12
 KILL BROTHERHOOD            |        0.99 |            15.99 |         17
 KILLER INNOCENT             |        2.99 |            11.99 |          5
 KING EVOLUTION              |        4.99 |            24.99 |          6
 KISS GLORY                  |        4.99 |            11.99 |          3
 KISSING DOLLS               |        4.99 |             9.99 |          3
 KNOCK WARLOCK               |        2.99 |            21.99 |          8
 KRAMER CHOCOLATE            |        2.99 |            24.99 |          9
 KWAI HOMEWARD               |        0.99 |            25.99 |         27
 LABYRINTH LEAGUE            |        2.99 |            24.99 |          9
 LADY STAGE                  |        4.99 |            14.99 |          4
 LADYBUGS ARMAGEDDON         |        0.99 |            13.99 |         15
 LAMBS CINCINATTI            |        4.99 |            18.99 |          4
 LANGUAGE COWBOY             |        0.99 |            26.99 |         28
 LAWLESS VISION              |        4.99 |            29.99 |          7
 LAWRENCE LOVE               |        0.99 |            23.99 |         25
 LEAGUE HELLFIGHTERS         |        4.99 |            25.99 |          6
 LEATHERNECKS DWARFS         |        2.99 |            21.99 |          8
 LEBOWSKI SOLDIERS           |        2.99 |            17.99 |          7
 LEGALLY SECRETARY           |        4.99 |            14.99 |          4
 LEGEND JEDI                 |        0.99 |            18.99 |         20
 LESSON CLEOPATRA            |        0.99 |            28.99 |         30
 LIAISONS SWEET              |        4.99 |            15.99 |          4
 LIBERTY MAGNIFICENT         |        2.99 |            27.99 |         10
 LICENSE WEEKEND             |        2.99 |            28.99 |         10
 LIES TREATMENT              |        4.99 |            28.99 |          6
 LIFE TWISTED                |        2.99 |             9.99 |          4
 LIGHTS DEER                 |        0.99 |            21.99 |         23
 LION UNCUT                  |        0.99 |            13.99 |         15
 LOATHING LEGALLY            |        0.99 |            29.99 |         31
 LOCK REAR                   |        2.99 |            10.99 |          4
 LOLA AGENT                  |        4.99 |            24.99 |          6
 LOLITA WORLD                |        2.99 |            25.99 |          9
 LONELY ELEPHANT             |        2.99 |            12.99 |          5
 LORD ARIZONA                |        2.99 |            27.99 |         10
 LOSE INCH                   |        0.99 |            18.99 |         20
 LOSER HUSTLER               |        4.99 |            28.99 |          6
 LOST BIRD                   |        2.99 |            21.99 |          8
 LOUISIANA HARRY             |        0.99 |            18.99 |         20
 LOVE SUICIDES               |        0.99 |            21.99 |         23
 LOVELY JINGLE               |        2.99 |            18.99 |          7
 LOVER TRUMAN                |        2.99 |            29.99 |         11
 LOVERBOY ATTACKS            |        0.99 |            19.99 |         21
